DATETIME,TEAM,BOAT,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_RUDDER_deg,ANGLE_RUD_RAKE_P_deg,ANGLE_RUD_RAKE_S_deg,ANGLE_WING_ROT_deg,ANGLE_WING_TWIST_deg,AWA_SGP_deg,AWS_SGP_km_h_1,BOAT_SPEED_km_h_1,BROADCAST_MODE_unk,CURRENT_DIRECTION_deg,CURRENT_MAGNITUDE_km_h_1,DISTANCE_RACE_LEG_m,DISTANCE_RACE_m,GPS_COG_deg,GPS_SOG_km_h_1,HEADING_deg,HEEL_deg,LATITUDE_GPS_unk,LEEWAY_deg,LENGTH_DB_H_P_mm,LENGTH_DB_H_S_mm,LENGTH_RH_BOW_mm,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LONGITUDE_GPS_unk,PC_BEACON_NUMBER_unk,PC_DTB_m,PC_DTL_m,PC_DTO_m,PC_TTS_s,PER_JIB_LEAD_pct,PER_JIB_SHEET_pct,PITCH_deg,RATE_PITCH_deg_s_1,RATE_ROLL_deg_s_1,RATE_YAW_deg_s_1,TIME_RACE_LEG_s,TIME_RACE_s,TRK_BOAT_RACE_STATUS_unk,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_PENALTY_COUNT_unk,TRK_PENALTY_DISTANCE_m,TRK_RACE_NUM_unk,TWA_SGP_deg,TWD_SGP_deg,TWS_SGP_km_h_1,VMG_km_h_1
2024-06-01 19:05:31+00:00,ESP,ESP,-0.1998038919802682,0.027162904605029643,0.0,0.08193107395153175,-0.06210560411605146,0.18003019684632632,6.44351828727658,-10.8060704604075,2.980005942659178,2.416168405211974,8.592646487687784,2.402086604200158,2.395472974715518,-3.8746513982154496,0.37983407682040243,-7.046911072377256,24.9858352661133,3.1643320083618183,1.0,328.004699190662,0.128745093941689,0.0,0.0,37.0220363582461,3.21265339851379,9.900834326967601,0.04599921163727194,44.6503433,0.99998313022412,4.490084759891035,1819.6850538253798,201.331496238708,-37.9141271114349,0.390426575904712,-63.5631842,-2.0,332.712707519531,-200.800506591797,435.734588623047,149.940002441406,67.1945452690124,60.0220382213592,0.408993128222752,0.747987462943025,1.68197175587778,0.33179444355214543,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-8.207097250079375,1.4351635105496,21.7673767089844,3.11217190772295
2024-06-01 19:05:32+00:00,ESP,ESP,-0.19404673086494978,0.023337587624502575,0.0,0.0318351001758515,-0.1102607149390388,0.220475974435542,6.443371438209425,-10.80636415854185,2.980726869126074,2.41725069137464,5.909151180484635,2.402355756342142,2.39574400515952,-6.576556156977216,0.41452269729636343,-6.501305060060787,24.3591270446777,3.1197930049896243,1.0,327.977678962305,0.128469899296761,0.0,0.0,31.2507792265846,3.1781179189682,10.369326393648901,-0.1133981116414738,44.6503504,0.99998313022412,4.431135021150114,1819.596886634826,124.996453523636,-5.88889326900244,-38.2925942540169,-63.563177,-2.0,332.532287597656,-200.796997070312,458.255706787109,148.940002441406,67.1945452690124,60.0123703479767,0.08099864307306595,-0.43599269258904,-1.82596932577628,0.44439253927160144,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-7.597487840239562,1.5779427454549,21.171780395507803,3.0823173093795786
2024-06-01 19:05:33+00:00,ESP,ESP,-0.1959662541455614,0.03289912758868444,0.0,0.016422800825327537,-0.09099912791235308,-0.10309272889186487,6.4435185007199856,-10.8062173094747,2.980005942659178,2.41797204472836,3.29027575941045,2.4023553294553137,2.395201944271514,-3.2856718917447423,0.0928735225856536,-6.848330237825671,24.3884365081787,3.12790108680725,1.0,327.952516545403,0.128219099342823,0.0,0.0,36.9366453332426,3.17967445850372,11.1483124566966,-0.002399964389719822,44.6503577,0.99998313022412,4.42131003364921,1819.6556806564338,144.414976239204,-29.8597067594528,-93.9537733793259,-63.5631701,-2.0,332.342803955078,-201.494506835938,445.780395507812,147.940002441406,67.200356721878,60.0143074989319,0.5359910109475375,0.689988431358186,1.38797672178175,1.0327826804582128,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-8.003461477900427,1.69965170054436,21.2538697242737,3.0965880346298196
2024-06-01 19:05:34+00:00,ESP,ESP,-0.19596554978230318,0.023338288819460103,0.0,-0.014407423026754695,-0.11796686919999902,0.02595064607895156,6.4439599016951,-10.80577676227315,2.980366790090766,2.41797204472836,4.185999253605495,2.402624566974662,2.394388682184778,-5.658755378294912,0.2219161918591904,-5.9529672282084105,24.1677640914917,3.1726500749588,1.0,327.926397902017,0.127964906394482,0.0,0.0,34.6321873186045,3.25231382846832,12.08579775518955,0.28479522285127457,44.6503646,0.99998313022412,4.460609890520575,1819.6557044982922,164.093986153603,27.9043335467577,60.4368411004543,-63.5631627,-2.0,331.357696533203,-202.288192749023,444.980895996094,146.940002441406,67.1906769275665,60.0123703479767,0.1564973763685782,-0.0439992615451623,0.391993414368612,0.8377859236405681,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-6.995726061624007,2.01827885138669,21.0375051498413,3.1496356487274157
2024-06-01 19:05:35+00:00,ESP,ESP,-0.19596484541904496,0.027162904605029636,0.0,-0.04716155208598688,-0.1449352214694102,0.035579941819854737,6.443813052627945,-10.80621730947465,2.980005942659178,2.41869339808208,9.124827933945324,2.402086604200158,2.395201858894152,-7.7037803540090435,0.23154478423735142,-5.759236340231718,24.1310010910034,3.3735425090789803,1.0,327.895607409238,0.127692809700966,0.0,0.0,37.1117167420484,3.37710735797882,13.155279447600751,0.315394723796983,44.6503719,0.99998313022412,4.440960101783277,1819.734072685244,95.1162576675415,-40.015134960413,-92.790313065052,-63.5631548,-2.0,330.350891113281,-202.886795043945,444.268493652344,146.039993286133,67.1945452690124,60.010439157486,-0.038999341291667905,-0.939984293955495,-1.29197830627551,0.9939833052941947,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-6.853520242443868,2.55314306788416,20.58673095703125,3.3725660562515287
2024-06-01 19:05:36+00:00,ESP,ESP,-0.19596554978230318,0.021425980593170003,0.0,-0.06257596536004865,-0.1218196615169268,0.18002885882294012,6.44337165165283,-10.80636415854185,2.980005942659178,2.4255474502255083,10.82538965047485,2.4023555428987278,2.396286151424892,-5.558811952245784,0.3759944059372002,-6.822091212355419,23.6814319610596,3.695885667800904,1.0,327.864297822083,0.127406711876392,0.0,0.0,35.8803395026272,3.76851825714111,13.1832785274427,-0.27579538140272486,44.6503798,0.99998313022412,4.39183507114649,1819.6164846420277,154.812693595886,-36.6202145814896,-88.471069931984,-63.5631466,-2.0,330.736999511719,-202.781692504883,431.895812988281,145.039993286133,67.1984195709228,60.0085079669952,0.4209929301610315,0.817986229765077,1.15598059544239,-0.1503974853320021,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-8.259315583076685,2.97792235076419,20.00916509628295,3.646859607696533
2024-06-01 19:05:37+00:00,ESP,ESP,-0.199803195621138,0.02142528006522314,0.0,-0.08954927085062965,-0.15649417471740482,0.24358661051532504,6.443813052627945,-10.80621730947465,2.97964547942573,2.420497293730564,9.68485051192032,2.4018179643223663,2.394659712628782,-5.792267561944723,0.4433898088045051,-5.488452380680824,23.5947738647461,3.5840456199645976,1.0,327.843588688519,0.127158500254154,0.0,0.0,33.8869146424132,3.62290821075439,14.123763559641748,-0.013999766704623818,44.6503878,0.99998313022412,4.401660151779653,1819.685053825378,113.844677805901,4.97629353776574,43.8119806349278,-63.5631383,-2.0,329.604187011719,-203.67399597168,430.548889160156,143.940002441406,67.1926140785217,60.0123703479767,0.3519941190417245,-0.121997957468712,-1.15998052497508,1.2149795987382335,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-6.646234587927194,3.39833180667928,20.0443857192993,3.5481542037083553
2024-06-01 19:05:38+00:00,ESP,ESP,-0.1978843686996566,0.030986119501458142,0.0,-0.0953294184873521,-0.11989326802650549,-0.12427971689710784,6.44366620356079,-10.8068047057433,2.978924126072014,2.427712107928214,9.880806504773846,2.402086604200158,2.395472889338154,-2.5082496858848655,0.07360464485104673,-4.115872762245965,24.0135932922363,3.512160487174986,1.0,327.815311705356,0.126883600652218,0.0,0.0,36.2635028697812,3.55296928882599,14.2027619544689,0.12539790253238883,44.6503957,0.99998313022412,4.460609890520575,1819.645881652832,93.759261071682,-35.5412811040878,-22.0068357884884,-63.5631304,-2.0,329.412811279297,-204.313095092773,452.932586669922,143.039993286133,67.1868026256561,60.0123703479767,0.2374960061014308,-0.109998162200539,0.994983325029965,-0.2705954574605437,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-4.99539536789486,4.08898196597417,20.66298122406005,3.5023334741592396
2024-06-01 19:05:39+00:00,ESP,ESP,-0.268889110328661,-0.09521952914794087,0.0,-0.2513971346024758,-0.21428158249576504,-0.24947255271300986,6.443813052627945,-10.80665785667615,2.97964547942573,2.416889972009102,8.73186367221922,2.402624268153884,2.3957440051595222,-3.696889364452202,0.019416546943480297,-2.774971902691086,24.4185544967651,3.617235231399538,1.0,327.798400156971,0.126653105020523,0.0,0.0,31.9965061103558,3.70922770500183,14.50525737243045,-0.4553923761689858,44.6504034,0.99998313022412,4.460609983652832,1819.65572834015,123.483046889305,-52.7067594230175,-38.3577309548855,-63.5631225,-2.0,328.908508300781,-203.79280090332,440.2080078125,141.940002441406,67.1906769275665,60.0143074989319,0.002499955957930483,0.203996579589896,-0.693988360890874,0.506991495155118,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-3.430440739410924,5.00840610986745,20.85550031661985,3.6062508916854883
2024-06-01 19:05:40+00:00,ESP,ESP,-8.633933359050587,-9.121725320514843,0.0,-9.08713109538765,-9.129699566370832,-9.53871690708058,6.443223735368621,-10.80621730947465,2.9792848027488725,2.419415092945258,6.43607786339291,2.402624268153884,2.394659712628782,5.165266740242086,-0.9047833772752701,-1.3581326264180307,24.4227705001831,3.4646697664260864,1.0,327.778674570648,0.126410096883774,0.0,0.0,28.7314058946175,3.49522347450256,14.887250215915401,-0.36739384774257616,44.6504115,0.99998313022412,4.44096000865102,1819.7634696960456,158.829525113106,43.6486154794693,-35.930223762989,-63.5631156,-2.0,329.187713623047,-204.967102050781,439.306396484375,140.940002441406,67.2022938728332,60.0085079669952,0.45749232716745547,-0.0799986573548405,-0.176997028563821,0.41419303127916207,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-1.7508189421335978,5.97906478338548,21.0209904670715,3.429487502574922
