DATETIME,TEAM,BOAT,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_RUDDER_deg,ANGLE_RUD_RAKE_P_deg,ANGLE_RUD_RAKE_S_deg,ANGLE_WING_ROT_deg,ANGLE_WING_TWIST_deg,AWA_SGP_deg,AWS_SGP_km_h_1,BOAT_SPEED_km_h_1,BROADCAST_MODE_unk,CURRENT_DIRECTION_deg,CURRENT_MAGNITUDE_km_h_1,DISTANCE_RACE_LEG_m,DISTANCE_RACE_m,GPS_COG_deg,GPS_SOG_km_h_1,HEADING_deg,HEEL_deg,LATITUDE_GPS_unk,LEEWAY_deg,LENGTH_DB_H_P_mm,LENGTH_DB_H_S_mm,LENGTH_RH_BOW_mm,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LONGITUDE_GPS_unk,PC_BEACON_NUMBER_unk,PC_DTB_m,PC_DTL_m,PC_DTO_m,PC_TTS_s,PER_JIB_LEAD_pct,PER_JIB_SHEET_pct,PITCH_deg,RATE_PITCH_deg_s_1,RATE_ROLL_deg_s_1,RATE_YAW_deg_s_1,TIME_RACE_LEG_s,TIME_RACE_s,TRK_BOAT_RACE_STATUS_unk,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_PENALTY_COUNT_unk,TRK_PENALTY_DISTANCE_m,TRK_RACE_NUM_unk,TWA_SGP_deg,TWD_SGP_deg,TWS_SGP_km_h_1,VMG_km_h_1
2024-06-01 19:05:31+00:00,FRA,FRA,-0.3193148655143868,-0.5952989895898716,0.0,-0.573584985789096,-0.6488914712708241,-0.6409489751223046,6.37822701489654,4.50728067999232,2.983951742942698,1.2566255472863255,12.16030530063745,5.959737909355276,-1.5473390156616,-11.761534012079,-0.32163410427183237,-17.22491575652446,33.9319713592529,7.766414737701416,1.0,323.679113068536,0.129567405581474,0.0,0.0,50.9984475511681,7.93682298660278,28.8740168293928,1.1423808243590798,44.65073,0.999983236945826,3.2820876222103843,0.0,147.883281111717,-20.6917859613895,-97.3432809114456,-63.5618441,-2.0,229.270492553711,-93.4704818725586,389.631805419922,149.580001831055,44.7417259216309,60.0518226623535,-0.10049831622019001,-0.331994418017428,-0.0919984526230132,0.8119863781547263,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-22.51614172916612,7.19079669120639,26.380498123168948,7.171465641260147
2024-06-01 19:05:32+00:00,FRA,FRA,-0.3193134727961262,-0.5165560971984926,0.0,-0.5774251529282297,-0.6009552186519472,-0.633293005409467,6.3783738639637,-4.10816978162173,2.9832299627021537,-3.9582856985644206,12.43821630645515,5.958924263070398,-1.5473390156616,-11.44720836496554,-0.31397955929376675,-17.772588669461143,35.2719841003418,8.14718593597412,1.0,323.666108388356,0.129718507826328,0.0,0.0,50.0181002543124,8.23642873764038,29.14051202778645,0.6181896322133997,44.6507435,0.999983236945826,3.4584344830363998,0.0,185.130655765533,-71.545921266079,-48.3368188142776,-63.5618211,-2.0,228.115203857422,-93.2933883666992,375.557495117188,148.580001831055,44.7397917509079,60.0460231304169,0.051999123945593,0.759987251541091,0.480991953192641,-0.1607972876095108,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-23.318508981157983,6.99931746046696,27.300928401947,7.359800232157988
2024-06-01 19:05:33+00:00,FRA,FRA,-0.3231640346294034,-0.518479713256521,0.0,-0.5927809336306405,-0.6680662028372598,-0.6524321986478766,6.37690153131074,-10.9091977791382,2.982869115270566,-4.009250350339576,12.325265041263801,5.95973816548737,-1.547610067449944,-11.285086482561919,-0.329268158682388,-18.293918225787998,36.201887512207,8.26059488296509,1.0,323.658513217999,0.129871407151222,0.0,0.0,46.7772403799385,8.40483283996582,28.3785241711488,0.4635922170367632,44.6507577,0.999983236945826,3.605390200391412,96.7492073774338,247.571349143982,-65.1444122195244,-72.3047330975532,-63.5617982,-2.0,227.071899414062,-91.9714736938476,373.985290527344,147.690002441406,44.7417259216309,60.0479602813721,0.439992622121729,-0.563990544356785,0.063998932553979,-0.8635855438316054,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-23.84796509655934,6.66881442492698,28.28852548599245,7.514307557619537
2024-06-01 19:05:34+00:00,FRA,FRA,-0.3193134727961262,-0.5242388006986288,0.0,-0.5697462273764786,-0.6393032090252785,-0.6600867703063686,6.37763791108063,-10.946113670941699,2.982869072581882,-4.0131985411893,12.190250130619251,5.95973816548737,-1.5473390156616,-9.397605540337588,-0.34077329217415697,-17.480171878638863,36.9708377838135,8.598474769592288,1.0,323.661491180477,0.130012504756451,0.0,0.0,41.2444832088101,8.81174068450928,27.043547476170502,0.4457925332843408,44.650773,0.999983236945826,3.4878256265074024,645.6190228462219,170.177236199379,-2.15567229315639,-7.90115632116795,-63.5617764,-2.0,226.354797363281,-90.7634124755859,384.315887451172,146.690002441406,44.7339922189712,60.0479602813721,0.1459975546751635,-0.159997314709681,0.0799986573548405,-1.8351692277344882,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-22.9374680952886,6.34100547212774,28.675839042663597,7.890936527252197
2024-06-01 19:05:35+00:00,FRA,FRA,-0.3231640346294034,-0.528080504630326,0.0,-0.5812632069775894,-0.616292739270499,-0.684966246622328,6.377784760147785,-10.9466955176816,2.982869115270566,-4.012480688307532,11.8661094162911,5.960008726355866,-1.547610067449944,-8.958159877630152,-0.36180221732901,-16.723147861980518,37.638765335083,9.133885917663573,1.0,323.676790804218,0.130155399441719,0.0,0.0,29.3736861483142,9.25347948074341,24.24009291624415,0.5945900372983655,44.6507905,0.999983236945826,3.350666956976056,1147.9479908943176,145.723879337311,106.380067765713,33.5126891732216,-63.5617563,-2.0,226.763793945312,-90.240478515625,382.258514404297,145.580001831055,44.7339922189712,60.0479602813721,0.42249289039557647,-0.319994629419362,-0.242995905873825,-3.4745417340891342,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-22.256594882215104,5.82011134036047,28.8581545829773,8.544924545288087
2024-06-01 19:05:36+00:00,FRA,FRA,-0.3250879228277814,-0.5319222085620232,0.0,-0.5927816379938987,-0.6028722606528994,-0.6964502919050346,6.3783738639637,-10.943206998563,2.983951742942698,-3.6069165204874096,6.8311407007415,5.959737909355276,-1.546796912084912,-7.898836298684712,-0.37136236907725323,-16.65715969686176,38.5974529266357,9.324798603057861,1.0,323.714903259787,0.130301807820797,0.0,0.0,23.2112555451496,9.41267824172974,20.84164947866065,0.4277928210387726,44.6508107,-3.99074548957599,3.203711239621044,1672.390174865722,145.541697740555,28.0299615114927,6.1995810829103,-63.5617404,-2.0,227.501205444336,-89.0621337890625,367.711212158203,144.580001831055,44.7436600923538,59.1835558414459,0.196996689567478,-0.396993326284473,-1.49597492588605,-3.000349703790744,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-20.820045590315903,5.07068206717234,29.377068901062053,8.719697785377502
2024-06-01 19:05:37+00:00,FRA,FRA,-0.32316403462940335,-0.5300013565961745,0.0,-0.5697455123410499,-0.6297150214849262,-0.7347263838651807,6.377784760147785,-10.940445894591,2.983590852822426,-2.783585027366564,6.613120848991279,5.206183628795284,-0.7293238002812356,-7.299938759897597,-0.41156235457186235,-14.88706119043014,38.6098194122314,9.018643455505371,1.0,323.768014810773,0.130448001623154,0.0,0.0,23.2550763313172,9.00964050292969,18.40719161977605,0.507391509452728,44.6508318,0.99998313022412,3.203711239621044,1832.0959329605103,101.704001426697,-47.9806959629059,-44.8096506297588,-63.5617274,-2.0,226.982406616211,-88.7756729125976,377.848602294922,143.580001831055,44.7359263896942,52.2722005844116,-0.26599554904505773,-0.0669988797034955,-0.384993537686406,-2.349160535538788,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-19.64914216278714,4.21574344678043,29.840527153015152,8.595923893792289
2024-06-01 19:05:38+00:00,FRA,FRA,-0.32701320374441994,-0.5300013565961745,0.0,-0.5831829490376979,-0.610541602595472,-0.7634343412934907,6.3773431457292595,-10.94044546770425,2.982869115270566,-1.2747420677728925,9.686950368203275,3.9996280652142246,0.49282024734663343,-5.737083646187161,-0.43642116422949695,-13.702261572280198,38.6736259460449,8.74730947494507,1.0,323.821809380676,0.130580703914165,0.0,0.0,20.3694409352972,8.57682552337646,15.01574827231815,0.402993231255676,44.6508525,0.999983236945826,3.2820876222103843,1832.0468664169318,143.839463591576,9.30262543261051,-72.5884586572647,-63.5617155,-2.0,227.092300415039,-88.4356079101562,363.185394287109,142.580001831055,44.7359263896942,57.6268553733826,0.100998300741669,0.968983783067488,-0.820986176914594,-3.7583369905654918,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-17.8996284804761,3.29291658802001,30.41743297576905,8.425051059722904
2024-06-01 19:05:39+00:00,FRA,FRA,-0.3250879228277814,-0.5376833984217347,0.0,-0.5927816379938987,-0.6124610031461218,-0.759604846324935,6.3773431457292595,-10.94030032618435,2.983230133456882,-0.9790032223487319,4.607329290954665,2.781137172945398,1.6694284976651939,-5.061130559882262,-0.4345169288332388,-12.68133151118778,38.1410293579102,8.032646083831787,1.0,323.881505234022,0.130699311196804,0.0,0.0,15.9669076095294,7.7803150177002,12.677787752914249,-0.04039932392353823,44.6508724,0.999983236945826,3.1645077280700233,1832.046890258788,222.253531217575,-58.8994137942791,-87.6860469579697,-63.5617054,-2.0,226.75390625,-87.849609375,361.159790039062,141.580001831055,44.7359263896942,58.3384871482849,0.43449273235449554,-0.756987357752427,0.44499253403759,-1.3245777746556087,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-16.26368513462728,2.30903061284402,30.53116722106935,7.811712455749511
2024-06-01 19:05:40+00:00,FRA,FRA,-0.3212387537127648,-0.5396049334065005,0.0,-0.5966197133875993,-0.6488915139595068,-0.7596069594147095,6.37734293228585,-10.9407361776308,2.982508267838978,-0.9782854121556464,4.11717762719821,1.6638257788663982,2.79914599122051,-5.069904194003238,-0.43836822171019996,-10.367246857178737,37.6781684875488,7.325438890457154,1.0,323.931611501773,0.130808101594448,0.0,0.0,16.2221142127724,7.06210741996765,11.67930459626495,-0.08179862831259319,44.6508909,0.999983236945826,3.252696478739382,1832.0272684097279,168.105825781822,-57.4399866163731,21.0365708917379,-63.5616977,-2.0,227.39030456543,-86.8376998901367,371.885498046875,140.690002441406,44.7378605604172,58.3365559577942,0.4604923143376115,-0.0789986749716683,-0.681988572292808,-1.1399808346229536,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-13.05004544239784,1.78285653140493,30.9060791015625,7.252901554107666
