DATETIME,TEAM,BOAT,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_RUDDER_deg,ANGLE_RUD_RAKE_P_deg,ANGLE_RUD_RAKE_S_deg,ANGLE_WING_ROT_deg,ANGLE_WING_TWIST_deg,AWA_SGP_deg,AWS_SGP_km_h_1,BOAT_SPEED_km_h_1,BROADCAST_MODE_unk,CURRENT_DIRECTION_deg,CURRENT_MAGNITUDE_km_h_1,DISTANCE_RACE_LEG_m,DISTANCE_RACE_m,GPS_COG_deg,GPS_SOG_km_h_1,HEADING_deg,HEEL_deg,LATITUDE_GPS_unk,LEEWAY_deg,LENGTH_DB_H_P_mm,LENGTH_DB_H_S_mm,LENGTH_RH_BOW_mm,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LONGITUDE_GPS_unk,PC_BEACON_NUMBER_unk,PC_DTB_m,PC_DTL_m,PC_DTO_m,PC_TTS_s,PER_JIB_LEAD_pct,PER_JIB_SHEET_pct,PITCH_deg,RATE_PITCH_deg_s_1,RATE_ROLL_deg_s_1,RATE_YAW_deg_s_1,TIME_RACE_LEG_s,TIME_RACE_s,TRK_BOAT_RACE_STATUS_unk,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_PENALTY_COUNT_unk,TRK_PENALTY_DISTANCE_m,TRK_RACE_NUM_unk,TRK_RACE_RANK_unk,TWA_SGP_deg,TWD_SGP_deg,TWS_SGP_km_h_1,VMG_km_h_1
2026-05-09 17:22:00+00:00,USA,USA,-2.2000000896797,-2.0599999520259717,0.0,-2.09999993037178,-2.1199999195446777,-2.09000002116269,-0.3440256094774205,-8.53533735856997,-0.9606881127780251,-2.765498216868864,9.49745914939911,5.935552636391084,0.1371766081539729,-5.205136219286063,0.11999999907043594,-8.49944386070791,26.1690748214722,1.9112503910064682,1.0,110.999999673762,0.0,0.0,0.0,147.493276937411,1.85104930400848,103.8151980103446,0.5158000005934577,32.2733849,0.999999885531928,1919.9125051498418,1910.214972496032,141.4008662104609,-46.7398168519139,-102.08529382944106,-64.8464475,-2.0,196.897125244141,2.86055135726929,28.1776390075684,361.303009033203,73.4640598297119,96.1739778518677,1.0657999856607825,2.68514970708617,0.89700885041948,0.2639999948867103,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-9.205600214277332,92.32890918125034,24.32320175170895,1.9017972135543821
2026-05-09 17:22:01+00:00,USA,USA,-2.2000000896797,-2.0599999520259713,0.0,-2.09999993037178,-1.9999999845072662,-1.900000038642758,-0.343441014653576,-8.535337785456797,-0.9599702812405979,-2.772687759366586,12.3207455904674,5.928220342939712,0.13934431142735798,-3.240948688177486,0.3099999975986261,-8.3964885773669,26.560927963256802,2.6499580478668183,1.0,110.999999673762,0.0,0.0,0.0,144.865648522194,2.30052380561829,104.0503942083762,-0.1604000023860208,32.273379,0.999999885531928,1919.994616508482,1910.1058721542358,51.889689825475045,-37.18918673694132,-4.427328030578797,-64.8464425,-2.0,197.62548828125,2.86055135726929,28.1776390075684,360.303009033203,72.7698147296906,96.9395697116852,0.04219999728520496,-1.29778492756538,-1.42395997259837,-0.27779997789110117,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-9.029045629893295,92.39904156364805,24.15309734344485,2.609552307128904
2026-05-09 17:22:02+00:00,USA,USA,-2.2100000842661496,-2.049999957439524,0.0,-2.09999993037178,-2.1399999514062618,-2.030000010955302,-0.344171991637113,-8.534898092028975,-0.9599702812405979,-2.767295666526316,15.6914554718129,5.902962474143738,0.172675849354453,-5.835705772141348,0.16999999868311771,-7.170550516402595,27.7626065254211,3.48326910495758,1.0,110.999999673762,0.0,0.0,0.0,127.041040448995,3.45720670223236,103.2338000138526,-0.1347999944734782,32.2733734,0.999999885531928,1920.021986961364,1910.1513385772698,11.504761967807843,-32.15248025953767,-42.377417720854304,-64.8464344,-2.0,199.862152099609,2.86055135726929,28.1776390075684,359.303009033203,73.1778562068939,96.9766795635224,0.17860001259704245,1.33173320889616,-0.144834094649054,-0.7183999532404315,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-8.791288110922997,92.48804917381705,24.349016189575202,3.481495327949524
2026-05-09 17:22:03+00:00,USA,USA,-2.2000000896797,-2.0699999466124237,0.0,-2.09999993037178,-2.02999996826662,-1.880000049469856,-0.3432950994013465,-8.53519136327646,-0.9610470178745683,-2.75543286590979,15.8821603298552,5.866570201717531,0.1989615935854304,-1.8958863437717042,0.349999997288772,-8.76194297155031,28.021049594879152,3.8709480857849115,1.0,110.999999673762,0.0,0.0,0.0,120.972335409169,3.76911821365356,102.14379881100498,0.16339999756030488,32.2733685,0.999999906876269,1919.967246055602,1910.0968122482282,196.40055000782,-71.03842534124855,-66.71966016292575,-64.8464247,-2.0,202.827987670898,2.86055135726929,28.1776390075684,358.303009033203,73.3925104141235,96.9688713550568,0.8460000051859604,-0.118758753595046,1.13638851797333,-2.1803998480001416,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-10.15318309368446,92.5167632890878,24.27502927780155,3.735146856307982
2026-05-09 17:22:04+00:00,USA,USA,-2.2000000896797,-2.04999995743952,0.0,-2.0599999520259717,-2.049999957439524,-1.9100000332292084,-0.3431491841491165,-8.534165981127316,-0.9621237971972209,-2.7716093578740066,16.525728927984098,5.858965981359828,0.21630468452792262,-1.3774692441399659,0.29999999767609,-7.2846072050224,28.489001083374,4.471981687545776,1.0,110.999999673762,0.0,0.0,0.0,121.827980527253,4.17163581848144,99.2307996281132,0.7665999952355738,32.273363,0.9999999922536331,1919.93074417114,1910.1786136627202,40.70521946996452,-79.70763742923735,-48.15723821520804,-64.8464134,-2.0,200.938446044922,2.86055135726929,28.1776390075684,357.303009033203,73.291951417923,97.2579181194306,0.5274000016775384,-0.51143394624083,0.713946813975886,-2.92099993841944,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-8.405787794544505,92.4853717396624,24.18436889648435,4.421732625961302
2026-05-09 17:22:05+00:00,USA,USA,-2.2000000896797,-2.0599999520259717,0.0,-2.09999993037178,-2.0399999628530714,-1.93000002240211,-0.34490251505339997,-8.533873136766651,-0.9603292076814821,-2.776282530615446,16.384404630093748,5.817956074167872,0.25993385187270135,-1.9439516869658942,0.28999999775355356,-6.008488171112836,28.92117404937745,4.769504756927491,1.0,110.999999673762,0.0,0.0,0.0,107.989156664972,4.73610391616821,96.62940050534655,-0.49619999236763235,32.273359,0.9999999922536331,1920.022010803222,1910.1422309875502,38.215398043394075,-2.701372839510429,-21.285089477896697,-64.8464001,-2.0,203.889068603516,2.86055135726929,28.1776390075684,356.303009033203,73.6110329627991,97.3555743694306,0.03019999691125409,0.215028469017591,-1.8375473501931,-2.3577998710652057,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-7.3510223423416745,92.4220524709618,24.206817054748498,4.765591220855712
2026-05-09 17:22:06+00:00,USA,USA,-2.2000000896797,-2.04999995743952,0.0,-2.09999993037178,-1.9300000224021123,-1.8700000548834042,-0.3438796942251905,-8.53504451420931,-0.9617648707563365,-2.7719687965790762,14.79519121873465,5.798129742554618,0.252888159562204,2.7755919184490776,0.3699999971338442,-5.19908855635152,28.818818378448448,4.747579135894776,1.0,110.999999673762,0.0,0.0,0.0,102.920657697013,4.86081118583679,93.7632004126099,-0.753200001849401,32.2733564,1.0000000135979743,1919.994616508484,1909.9876880645759,129.7341108322144,-14.561031945049752,-1.4530637767166041,-64.8463861,-2.0,204.44319152832,2.86055135726929,28.1776390075684,355.303009033203,73.2049286365509,97.3379969596863,0.24439999533202358,0.295650074309291,-0.299304839165056,-3.683599993450156,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-5.900524096610039,92.30451174553505,24.0588749885559,4.7371353435516355
2026-05-09 17:22:07+00:00,USA,USA,-2.2000000896797,-1.99999998450727,0.0,-2.09999993037178,-1.90000003864276,-1.8500000657105002,-0.3428568867371945,-8.53445882548798,-0.9606881127780251,-2.770890395086496,13.49387369598625,5.793513046939876,0.279986903077718,5.377215492971174,0.3799999970563806,-1.6365523852793735,28.8844367980957,4.724657020568847,1.0,110.999999673762,0.0,0.0,0.0,102.978434267202,4.79530091285706,90.06479777705842,-0.1391999996687575,32.2733542,0.9999999282206105,1920.003724098206,1910.0967884063698,80.27816936373704,-127.03071534633641,-80.74286878108981,-64.8463721,-2.0,204.030502319336,2.86055135726929,28.1776390075684,354.303009033203,73.0134785175324,97.1192538738251,0.5181999689852415,0.320140944877988,0.815740644992877,-3.28039983947914,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,-1.6193659751411782,92.17256273605415,24.1465029716492,4.712769041061402
2026-05-09 17:22:08+00:00,USA,USA,-2.2000000896797,-1.99999998450727,0.0,-2.09999993037178,-1.84000007112405,-1.800000071433906,-0.341834546156661,-8.53504451420931,-0.9606881341223664,-2.7601059959625482,12.65435038566425,5.79378480309148,0.2837808116934808,6.947726736477011,0.4100000021600746,0.9673667224412725,28.38883924484255,4.269831619262696,1.0,110.999999673762,0.0,0.0,0.0,88.2723744558151,4.36118774414062,87.3103969527322,-0.41119998635596683,32.2733541,0.999999885531928,1919.8668956756599,1910.096788406374,96.12485021352765,-75.47502368688583,-44.2766770720482,-64.8463587,-2.0,203.953598022461,2.86055135726929,28.1776390075684,353.303009033203,73.3228921890259,97.1778452396393,0.653799986717854,0.135260103763614,-0.0494702130548627,-2.621399923024448,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,1.3921901427507695,92.0599670675865,24.1418646812439,4.196202449798586
2026-05-09 17:22:09+00:00,USA,USA,-2.2000000896797,-1.99999998450727,0.0,-2.0799999411988757,-1.7700000449858682,-1.850000001677476,-0.3425645759850595,-8.534898092028975,-0.9614059443154523,-2.7755634397618865,12.4841326800374,5.82718997766154,0.2222665298708018,9.3486967755026,0.3700000024699296,4.057240369353825,28.51865644454955,4.354787950515746,1.0,110.999999673762,0.0,0.0,0.0,87.3788354482157,4.28364100456238,84.47219926955479,-0.8408000220882716,32.2733545,0.999999970909292,1919.8851346969598,1910.105848312376,27.92606810107829,5.32253503333777,-41.34209044277669,-64.846346,-2.0,204.008590698242,2.86055135726929,28.1776390075684,352.303009033203,73.991996049881,97.6661086082458,-0.20819999940106265,-1.91697433939071,-0.38822445728766,-2.4906000074940478,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050902.0,1.0,5.162526254903664,91.96476447584024,24.19300861358645,4.171910305023192
