DATETIME,TEAM,BOAT,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_RUDDER_deg,ANGLE_RUD_RAKE_P_deg,ANGLE_RUD_RAKE_S_deg,ANGLE_WING_ROT_deg,ANGLE_WING_TWIST_deg,AWA_SGP_deg,AWS_SGP_km_h_1,BOAT_SPEED_km_h_1,BROADCAST_MODE_unk,CURRENT_DIRECTION_deg,CURRENT_MAGNITUDE_km_h_1,DISTANCE_RACE_LEG_m,DISTANCE_RACE_m,GPS_COG_deg,GPS_SOG_km_h_1,HEADING_deg,HEEL_deg,LATITUDE_GPS_unk,LEEWAY_deg,LENGTH_DB_H_P_mm,LENGTH_DB_H_S_mm,LENGTH_RH_BOW_mm,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LONGITUDE_GPS_unk,PC_BEACON_NUMBER_unk,PC_DTB_m,PC_DTL_m,PC_DTO_m,PC_TTS_s,PER_JIB_LEAD_pct,PER_JIB_SHEET_pct,PITCH_deg,RATE_PITCH_deg_s_1,RATE_ROLL_deg_s_1,RATE_YAW_deg_s_1,TIME_RACE_LEG_s,TIME_RACE_s,TRK_BOAT_RACE_STATUS_unk,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_PENALTY_COUNT_unk,TRK_PENALTY_DISTANCE_m,TRK_RACE_NUM_unk,TRK_RACE_RANK_unk,TWA_SGP_deg,TWD_SGP_deg,TWS_SGP_km_h_1,VMG_km_h_1
2026-05-09 17:42:00+00:00,ESP,ESP,-18.53999969629978,-14.169999756831839,0.0,-9.69999987149939,-5.2600001406810115,-0.7400000049398593,-2.7807993560579147,-2.822211753491055,-0.9870413945064851,-3.855403412870166,1.6286162924331975,3.352238744640954,3.36194755972535,12.04417133804762,17.799999926147684,0.636255439879401,29.215283203125,3.009593997001648,1.0,110.999999673762,0.0,0.0,0.0,263.203388723192,-3.02200605869293,83.2725953871336,0.693399988118646,32.2735154,0.9999999922536331,1892.0530796051019,1879.294824600218,161.1371695995332,-20.270157977938617,-52.060528099536796,-64.8466431,-2.0,207.582458496094,32.6079788208008,70.3320159912109,361.276000976562,79.4585287570954,79.4686198234558,0.6943999971822438,0.638547288511058,0.820744505611852,-0.7111999733598866,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,0.6803805750074586,96.17591419351706,26.21945486068725,3.006352472305298
2026-05-09 17:42:01+00:00,ESP,ESP,-18.4999993764445,-14.15999967686802,0.0,-9.69999987149939,-5.300000119026818,-0.7000000052497137,-2.78050704530578,-2.82206533131072,-0.9874019644616385,-3.853228168374246,2.20493895677985,3.352509689707592,3.36194738897062,10.21502396793923,17.82000008607534,0.991093905823613,29.3740562438965,3.200899615287782,1.0,110.999999673762,0.0,0.0,0.0,264.098498674301,-3.10902507305145,81.9839996039785,0.813599989001801,32.2735143,0.9999999922536331,1891.8808221817042,1879.26754951477,143.9708605408666,-37.2860505245626,-31.74358326941728,-64.8466526,-2.0,206.329345703125,32.6079788208008,70.3320159912109,360.276000976562,79.4449687004089,79.4510066509247,0.45899999804524355,-0.356734403727846,-0.130214795102156,-1.4948000052827601,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,0.9631182940847163,95.79195169423019,26.2300832748413,3.2000019979476924
2026-05-09 17:42:02+00:00,ESP,ESP,-18.4999993764445,-14.1499995969042,0.0,-9.69999987149939,-5.220000162335204,-0.570000011592827,-2.781237555381855,-2.822795841386795,-0.9899253991948413,-3.849602789340164,0.601539616040636,3.3527807201515962,3.3616752913095596,11.027936178235962,17.940000021112738,1.1901890109310198,29.408237457275398,3.2165546607971214,1.0,110.999999673762,0.0,0.0,0.0,258.391930264269,-3.27219500541687,80.56779949467354,0.3600000078834784,32.2735129,0.9999999922536331,1891.99869632721,1879.267501831056,125.52713155746467,-0.6207123282365503,-92.40376427769657,-64.8466623,-2.0,206.220367431641,32.6079788208008,70.3320159912109,359.276000976562,79.4352889060974,79.4725298881531,0.3641999925897398,-0.245264836019165,-0.616530974134315,-1.56099997029884,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,1.251180284358216,95.38332538185045,26.198198890686,3.2151398277282723
2026-05-09 17:42:03+00:00,ESP,ESP,-18.47999989953582,-14.1499995969042,0.0,-9.689999962290305,-5.2300001569216565,-0.6800000054046411,-2.780361156733975,-2.82250353063466,-0.9982169073377776,-3.85757857198872,0.8715743998891166,3.3525097750849584,3.3622196573864103,11.164120417266442,17.789999846183896,1.6436547147991298,29.456441688537602,3.31379520893097,1.0,110.999999673762,0.0,0.0,0.0,265.625373802879,-3.28674802780151,78.99399960045972,0.4113999988408571,32.273512,0.9999999922536331,1891.9352293014558,1879.258418083194,155.52613139152518,-63.34605365991591,-60.45343428850174,-64.8466723,-2.0,206.287551879883,32.6079788208008,70.3320159912109,358.276000976562,79.4256031513214,79.4549226760864,0.45999999643667094,-0.143520177028113,0.180442378752417,-1.364399975983922,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,1.891339230709134,94.9517564640486,26.1452224731445,3.310857310295102
2026-05-09 17:42:04+00:00,ESP,ESP,-18.4500006841728,-14.15999967686802,0.0,-9.65000032545396,-5.2300001569216565,-0.7000000052497137,-2.78050704530578,-2.8222117534910547,-0.9866808885843558,-3.8579413404110077,4.1020126862500845,3.3535937261062423,3.36194755972535,12.4000825919227,17.75999994780188,2.6349721492355,29.438973426818848,3.264201378822326,1.0,110.999999673762,0.0,0.0,0.0,264.599779917866,-3.2690027475357,77.79219912920142,0.24299999998526284,32.273511,0.9999999922536331,1891.953349113464,1879.2948007583618,125.37764757871648,-13.280788902193313,-21.158166881650686,-64.8466823,-2.0,205.184219360352,32.6079788208008,70.3320159912109,357.276000976562,79.441100358963,79.4568777084351,0.5040000057007845,0.468477392446738,0.00151313098537163,-0.9071999408923039,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,2.94351787682987,94.5168236780805,26.16239461898805,3.24204367160797
2026-05-09 17:42:05+00:00,ESP,ESP,-18.44000060420898,-14.179999836795659,0.0,-9.65000032545396,-5.17000018940295,-0.5000000067989872,-2.7805070453057796,-2.82250406424319,-0.9870412877847794,-3.857578828120812,5.768982038337635,3.3527807201515962,3.3622196573864103,14.147595541071121,17.9499997595671,3.5269474704017947,29.24039554595945,3.072583379745484,1.0,110.999999673762,0.0,0.0,0.0,262.255249183368,-3.15351519584656,77.4171998871624,0.13759999217061197,32.2735099,0.9999999922536331,1891.9442892074599,1879.2402505874659,148.0450823903084,-22.06731215119358,-91.80267751216897,-64.846692,-2.0,204.623733520508,32.6079788208008,70.3320159912109,356.276000976562,79.4546544551849,79.4647037982941,0.2946000020935104,-1.03855320846718,-0.426852565458241,0.08539999496287023,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,4.035352558583012,94.09395983637586,26.15304079055785,3.045700435638426
2026-05-09 17:42:06+00:00,ESP,ESP,-18.4000002843537,-14.1499995969042,0.0,-9.630000165526326,-5.1800001839894,-0.700000005249714,-2.78109166681005,-2.8222117534910547,-0.9837968838960001,-3.859391218817076,5.385467556771655,3.351967799574316,3.3622196573864103,13.830594167350299,17.70000015103792,4.65388578132818,29.349608230590803,3.198457775115968,1.0,110.999999673762,0.0,0.0,0.0,264.970823114338,-3.18698787689209,77.306799441494,0.2846000001699421,32.2735089,0.9999999922536331,1891.889905929568,1879.285717010498,120.20602524280562,-70.93138741329317,-23.889242392033346,-64.8467016,-2.0,203.683547973633,32.6079788208008,70.3320159912109,355.276000976562,79.4294774532318,79.4686198234558,0.6295999888263069,0.919483801326819,0.303593344190178,-0.3753999993865307,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,5.247470158648622,93.7168411866374,26.16861047744755,3.1393332624435444
2026-05-09 17:42:07+00:00,ESP,ESP,-18.43000018273568,-14.1499995969042,0.0,-9.640000074735415,-5.1199999603386015,-0.6200000058694232,-2.779776535229705,-2.8233804628910653,-0.9920882426285488,-3.8615667194450856,3.0376338922008497,3.3525097750849584,3.3622196573864103,15.4423040020239,17.8100000061115,5.764922771536529,29.2897258758545,3.0762608385086057,1.0,110.999999673762,0.0,0.0,0.0,266.128731423952,-3.05948016643524,77.14120013902918,-0.11079999789439274,32.2735084,0.9999999922536331,1891.9805526733421,1879.2948007583618,165.1697158813476,35.15022862702609,-73.58148731291294,-64.8467113,-2.0,204.969711303711,32.6079788208008,70.3320159912109,354.276000976562,79.4294774532318,79.4470965862274,0.28859999573668615,-0.183591936393226,-0.530529127447775,-0.07799998925722122,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,6.527828050645782,93.37978159638101,26.23671627044675,3.00989148616791
2026-05-09 17:42:08+00:00,ESP,ESP,-18.63000041597416,-14.1499995969042,0.0,-9.75000027131847,-5.0999998857883355,-0.6100000112829722,-2.779922957410035,-2.82308868574746,-0.9946117413947748,-3.865916952304832,3.829351427861465,3.353864628484198,3.3616752913095596,15.964916950895821,18.00999989784054,6.8810879531511,29.3778516769409,3.05366054534912,1.0,110.999999673762,0.0,0.0,0.0,265.671299994858,-3.07668750286102,77.1521967435929,0.1256000018018207,32.2735078,0.9999999922536331,1892.0168161392219,1879.2493820190418,103.00044566392901,-117.36386567354221,-31.364110112190268,-64.8467208,-2.0,204.298568725586,32.6079788208008,70.3320159912109,353.276000976562,79.4391632080078,79.4549226760864,0.2536000013438944,-0.465662127209077,0.156106187956036,0.022200001108691136,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,7.75997274719756,93.0903045189775,26.33827028274535,2.9678186130523683
2026-05-09 17:42:09+00:00,ESP,ESP,-18.62000033601034,-14.1499995969042,0.0,-9.75000027131847,-5.089999805824521,-0.7000000052497138,-2.78006884598184,-2.823526885071395,-0.9863201478744731,-3.866279549972396,4.99354938120562,3.352238744640954,3.3622196573864103,15.52050454537868,17.92999994114892,7.840191013810515,29.49415912628175,3.15879077911377,1.0,110.999999673762,0.0,0.0,0.0,270.130348013366,-3.05596046447754,76.87979923722799,0.0916000004643716,32.2735074,0.9999999922536331,1891.9805526733398,1879.2493343353296,117.23316907882698,9.01923086494207,-58.93292278051376,-64.8467304,-2.0,203.720031738281,32.6079788208008,70.3320159912109,352.276000976562,79.441100358963,79.4647037982941,0.6305999845496923,0.664269941007884,0.189559760819671,-0.2649999926111276,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050903.0,1.0,8.659734398640307,92.84639846371635,26.3911891937256,3.045688548088076
